,cluster,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
767,3.0,26.0,2.5,-0.5,-0.74,1.0,4.0,-62.0,0,0,1,0,0,0,0,0,0
768,3.0,25.0,2.8,-1.58,-1.38,2.0,3.0,-58.0,0,0,0,0,1,0,0,0,0
769,4.0,47.0,3.4,1.34,1.75,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
770,2.0,34.0,3.3,-0.98,-0.59,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
771,4.0,40.0,3.4,-0.8,-1.39,2.0,3.0,-50.0,0,0,0,0,0,0,0,1,0
772,3.0,33.0,2.8,-1.02,-1.3,2.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
773,3.0,36.0,3.0,-0.18,0.28,2.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
774,4.0,43.0,3.4,0.81,0.72,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
775,3.0,31.5,3.3,-0.4,-0.39,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
776,4.0,42.0,3.4,0.77,0.94,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
777,3.0,39.0,2.5,2.22,2.17,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
778,1.0,29.0,3.1,-2.01,-2.22,1.0,3.0,-66.0,1,0,0,0,1,0,0,0,0
779,1.0,41.0,2.9,-0.61,-0.78,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
780,2.0,32.0,3.0,0.07,-0.86,1.0,4.0,-53.0,1,0,0,0,0,0,0,1,0
781,1.0,29.5,2.7,-0.54,-1.27,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
782,1.0,35.0,3.4,-0.58,-0.88,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
783,4.0,31.5,3.6,-2.14,-1.4,1.0,2.0,-67.0,1,0,1,0,0,0,0,0,0
784,4.0,45.0,3.6,0.23,0.5,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
785,3.0,33.0,3.3,1.09,1.46,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
786,2.0,34.0,2.8,-0.36,-0.19,1.0,2.0,-60.0,0,0,0,0,0,0,0,1,0
787,2.0,33.0,2.9,-0.48,-0.01,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
788,1.0,26.5,2.8,-2.14,-1.4,1.0,2.0,-67.0,1,0,0,1,0,0,0,0,0
789,3.0,28.0,3.4,0.06,0.37,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
790,1.0,36.0,2.9,-0.61,-0.6,1.0,2.0,-65.0,1,0,0,0,0,0,0,1,0
791,1.0,36.0,3.5,0.01,-0.19,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
792,1.0,37.0,3.5,-0.55,-0.16,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
793,3.0,33.5,2.6,-1.07,-1.14,2.0,4.0,-64.0,0,0,0,0,0,0,0,1,0
794,2.0,31.0,3.2,1.3,0.97,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
795,2.0,34.0,3.4,0.77,0.16,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
796,2.0,32.0,3.4,0.46,0.83,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
797,4.0,45.0,2.9,2.06,1.84,1.0,4.0,-64.0,1,0,0,0,0,0,0,1,0
798,1.0,36.0,2.7,-1.21,-1.41,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
799,1.0,42.0,3.7,1.34,1.42,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
800,2.0,24.5,3.0,-0.05,-0.48,1.0,3.0,-62.0,0,0,0,0,0,0,1,0,0
801,1.0,42.0,2.7,-0.91,-0.45,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
802,3.0,34.0,2.7,-1.9,-2.6,1.0,4.0,-62.0,1,0,0,1,0,0,0,0,0
803,2.0,28.0,3.0,-1.88,-1.41,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
804,4.0,43.0,3.4,0.83,0.8,1.0,3.0,-53.0,1,0,0,0,0,0,0,1,0
805,3.0,35.5,3.2,-0.62,-0.49,1.0,2.0,-62.0,1,0,1,0,0,0,0,0,0
806,4.0,29.0,3.4,-0.3,-0.72,2.0,4.0,-55.0,1,0,0,0,0,0,1,0,0
807,3.0,34.0,2.9,-0.87,-1.51,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
808,3.0,36.5,3.6,0.01,0.32,1.0,5.0,-67.0,0,0,0,0,0,0,0,1,0
809,3.0,29.0,3.5,-0.95,-1.53,1.0,4.0,-44.0,0,0,0,0,0,0,0,1,0
810,1.0,38.0,3.3,-0.32,-1.71,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
811,1.0,34.3,2.8,-0.21,-1.59,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
812,3.0,30.5,3.5,-0.63,-0.57,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
813,1.0,26.0,3.0,-1.27,-1.28,1.0,3.0,-62.0,1,0,0,0,1,0,0,0,0
814,3.0,33.0,3.1,-1.26,-1.06,1.0,2.0,-34.0,1,0,0,0,0,0,0,1,0
815,1.0,37.5,3.6,-0.72,-0.53,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
816,3.0,35.0,3.3,0.48,0.5,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
817,4.0,42.0,3.3,-0.01,0.8,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
818,6.0,24.5,2.5,-0.37,-0.69,1.0,1.0,-56.0,0,0,1,0,0,0,0,0,0
819,1.0,28.0,2.5,-2.18,-2.5,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
820,3.0,42.0,3.5,1.91,1.99,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
821,1.0,35.5,3.4,-0.15,-0.27,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
822,1.0,37.0,3.6,-0.51,-0.99,1.0,3.0,-52.0,0,0,0,0,0,0,0,1,0
823,4.0,33.0,3.5,0.06,-0.24,1.0,3.0,-39.0,1,0,0,0,0,0,0,0,1
824,1.0,39.0,3.1,-0.83,-1.31,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
825,3.0,41.0,3.6,0.45,0.74,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
826,4.0,36.0,2.6,0.24,-0.53,2.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
827,3.0,37.0,2.9,-0.17,-0.72,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
828,1.0,26.0,3.0,-1.02,-1.48,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
829,5.0,47.0,3.4,0.87,0.51,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
830,3.0,39.0,2.8,-0.19,-0.48,2.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
831,5.0,43.0,2.7,-0.46,-0.49,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
832,3.0,36.0,2.9,-0.44,0.21,1.0,4.0,-49.0,1,0,0,0,0,0,0,1,0
833,4.0,37.0,3.2,-0.48,0.38,2.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
834,1.0,28.0,2.8,-1.63,-2.09,1.0,3.0,-57.0,0,0,0,1,0,0,0,0,0
835,2.0,35.0,2.7,-0.96,-1.3,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
836,3.0,34.0,3.2,0.48,-0.45,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
837,1.0,41.0,2.8,-0.24,-0.56,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
838,1.0,23.0,2.7,-1.57,-1.8,1.0,3.0,-59.0,0,0,0,1,0,0,0,0,0
839,4.0,35.0,3.5,-0.83,-1.25,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
840,1.0,24.0,2.9,-2.13,-1.92,1.0,1.0,-43.0,1,0,0,1,0,0,0,0,0
841,1.0,39.5,3.2,1.37,1.24,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
842,6.0,27.5,2.1,-0.98,-1.62,1.0,4.0,-59.0,0,0,0,1,0,0,0,0,0
843,1.0,42.0,3.5,0.24,0.03,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
844,3.0,40.0,3.3,-1.28,-1.41,1.0,5.0,-61.0,1,0,0,0,0,0,0,1,0
845,3.0,20.0,3.2,-1.87,-2.77,1.0,4.0,-60.0,0,0,1,0,0,0,0,0,0
846,5.0,43.0,3.8,0.61,0.49,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
847,4.0,34.0,3.4,-0.54,-1.17,1.0,3.0,-63.0,1,0,1,0,0,0,0,0,0
848,5.0,46.0,3.4,0.3,0.66,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
849,1.0,39.0,3.0,-1.41,-1.35,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
850,5.0,42.0,3.7,0.06,0.51,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
851,2.0,37.0,3.2,0.91,0.69,1.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
852,5.0,43.0,3.4,0.54,0.22,1.0,4.0,-61.0,0,0,1,0,0,0,0,0,0
853,3.0,28.0,2.2,-2.31,-2.24,1.0,3.0,-53.0,1,0,0,1,0,0,0,0,0
854,2.0,30.0,2.7,-0.12,-0.52,1.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
855,5.0,40.0,3.3,0.58,0.14,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
856,2.0,34.0,3.1,0.49,0.87,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
857,4.0,37.0,2.9,-0.61,-0.64,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
858,1.0,27.5,2.9,-0.96,-1.62,1.0,3.0,-60.0,1,0,0,1,0,0,0,0,0
859,3.0,39.0,3.2,1.02,0.55,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
860,3.0,32.0,3.0,-1.12,-1.29,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
861,3.0,31.0,3.4,-0.7,-1.14,1.0,3.0,-62.0,1,0,0,0,0,0,1,0,0
862,1.0,34.5,3.2,-0.41,0.14,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
863,3.0,40.0,2.1,0.48,0.15,2.0,2.0,-48.0,0,0,0,0,0,0,0,1,0
864,1.0,41.0,3.6,1.11,1.13,1.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
865,4.0,38.0,3.3,1.45,1.27,1.0,4.0,-60.0,1,0,0,0,0,0,0,0,1
866,2.0,33.5,3.3,-0.8,-0.77,2.0,3.0,-56.0,0,0,0,0,0,0,0,0,1
867,1.0,34.0,3.4,-0.71,-1.19,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
868,1.0,39.0,3.3,1.32,1.14,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
869,3.0,31.0,2.4,-0.72,-0.57,2.0,3.0,-44.0,0,0,0,0,0,0,0,1,0
870,1.0,30.5,2.8,-0.76,-1.42,1.0,2.0,-61.0,0,0,0,0,0,0,0,1,0
871,3.0,35.0,2.7,-1.45,-2.14,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
872,2.0,36.0,3.0,-0.81,-1.61,1.0,4.0,-67.0,1,0,0,0,0,0,0,1,0
873,3.0,35.0,2.8,-1.1,-1.29,2.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
874,4.0,30.0,2.3,-0.95,-1.38,1.0,1.0,-57.0,1,0,0,1,0,0,0,0,0
875,1.0,34.0,3.9,-0.05,-0.06,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
876,1.0,37.0,2.8,1.32,-0.12,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
877,1.0,45.0,2.8,-0.4,-0.58,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
878,3.0,39.0,3.4,-1.5,-0.66,1.0,5.0,-61.0,1,0,0,0,0,0,0,1,0
879,6.0,29.0,3.6,-0.58,-0.45,1.0,4.0,-62.0,1,0,0,0,0,0,1,0,0
880,6.0,26.5,3.3,-1.27,-1.89,1.0,1.0,-49.0,0,0,0,0,1,0,0,0,0
881,4.0,39.5,2.9,-0.91,-0.67,1.0,2.0,-59.0,1,0,0,0,0,0,0,1,0
882,5.0,33.0,3.0,-1.77,-1.89,1.0,4.0,-59.0,0,0,0,1,0,0,0,0,0
883,1.0,34.0,3.8,-0.51,0.5,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
884,4.0,41.0,3.4,-1.21,-0.75,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
885,4.0,38.0,3.5,-1.3,-1.61,1.0,3.0,-63.0,0,0,0,1,0,0,0,0,0
886,1.0,32.0,2.3,2.32,2.22,1.0,4.0,-54.0,0,0,0,0,0,0,0,1,0
887,1.0,35.0,3.0,0.15,-0.22,1.0,3.0,-62.0,1,0,0,0,1,0,0,0,0
888,1.0,39.0,4.0,0.99,1.36,1.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
889,4.0,30.5,2.7,-0.32,-1.11,2.0,4.0,-60.0,1,0,1,0,0,0,0,0,0
890,3.0,24.0,2.4,-1.37,-2.26,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
891,4.0,35.0,3.4,-0.74,-0.9,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
892,1.0,42.0,3.2,-1.0,-1.83,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
893,4.0,42.0,3.5,-1.64,-1.76,1.0,4.0,-58.0,1,0,0,0,0,0,0,1,0
894,1.0,40.0,3.6,1.71,1.12,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
895,3.0,33.0,3.4,0.86,0.65,1.0,3.0,-63.0,1,0,0,0,0,0,0,1,0
896,4.0,28.0,3.4,-0.54,-1.5,1.0,2.0,-52.0,1,0,0,0,0,0,0,1,0
897,5.0,31.5,3.1,-0.93,-1.18,1.0,4.0,-52.0,1,0,0,0,0,0,0,1,0
898,4.0,23.5,2.1,-2.13,-1.71,1.0,2.0,-62.0,1,0,0,1,0,0,0,0,0
899,3.0,37.0,3.8,0.72,1.12,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
900,3.0,39.0,3.0,0.0,0.91,2.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
901,3.0,33.0,3.5,-0.49,-0.71,2.0,2.0,-50.0,1,0,0,1,0,0,0,0,0
902,1.0,39.0,3.1,0.02,0.09,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
903,4.0,44.0,2.8,-1.07,-0.99,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
904,3.0,36.0,2.7,-0.61,-1.45,1.0,4.0,-62.0,0,0,0,0,0,0,1,0,0
905,2.0,35.0,3.6,-1.09,-1.15,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
906,1.0,27.0,3.2,-0.24,-0.38,2.0,4.0,-53.0,1,0,0,1,0,0,0,0,0
907,2.0,32.0,3.9,0.71,0.56,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
908,1.0,40.0,2.5,-0.97,-0.51,1.0,5.0,-59.0,0,0,0,0,0,0,0,1,0
909,1.0,37.0,3.2,-1.16,-1.22,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
910,5.0,46.0,3.5,-0.31,-0.14,1.0,1.0,-61.0,1,0,0,0,0,0,0,1,0
911,1.0,42.0,3.7,0.18,0.24,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
912,3.0,34.0,3.0,0.07,-0.08,1.0,2.0,-60.0,0,0,0,0,0,0,0,1,0
913,1.0,35.5,3.4,-1.13,-1.0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
914,3.0,38.0,3.0,0.55,0.47,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
915,3.0,31.0,3.2,-1.18,-1.87,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
916,3.0,27.0,3.2,-1.51,-1.2,1.0,4.0,-62.0,0,0,0,1,0,0,0,0,0
917,5.0,31.0,2.3,-1.26,-1.45,1.0,4.0,-54.0,0,0,0,0,0,0,0,1,0
918,4.0,35.0,3.7,-0.85,-0.12,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
919,4.0,34.0,3.9,-0.54,-0.77,1.0,2.0,-53.0,1,0,0,0,0,0,0,1,0
920,1.0,32.0,3.7,0.38,0.26,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
921,4.0,29.3,2.4,-1.73,-0.59,2.0,3.0,-55.0,0,0,0,0,1,0,0,0,0
922,3.0,38.0,3.0,0.19,0.02,1.0,4.0,-63.0,1,0,0,0,0,0,0,1,0
923,1.0,38.0,3.4,-1.39,-0.79,2.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
924,3.0,33.0,2.0,0.29,0.48,1.0,4.0,-44.0,0,0,0,0,0,0,0,1,0
925,3.0,39.0,3.6,-0.34,-1.43,1.0,2.0,-61.0,1,0,0,0,0,0,0,1,0
926,1.0,37.0,2.8,-0.29,-0.35,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
927,3.0,27.0,3.5,-1.31,-1.12,1.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
928,2.0,39.0,3.3,0.39,-0.49,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
929,4.0,32.0,3.7,-0.85,-0.79,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
930,4.0,39.5,3.2,0.36,0.4,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
931,3.0,30.0,4.0,0.94,1.2,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
932,2.0,32.0,3.0,0.44,0.82,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
933,1.0,31.7,2.7,-0.91,-2.38,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
934,1.0,30.0,3.3,-1.08,-1.67,1.0,1.0,-55.0,1,0,1,0,0,0,0,0,0
935,4.0,33.0,3.5,-0.82,1.59,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
936,2.0,29.5,3.1,-1.26,-1.34,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
937,3.0,40.0,2.6,-0.08,-1.48,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
938,2.0,33.0,2.9,-1.39,-1.64,2.0,3.0,-42.0,1,0,0,0,0,0,0,1,0
939,1.0,37.0,3.2,0.39,-0.02,1.0,2.0,-63.0,1,0,0,0,0,0,0,1,0
940,3.0,36.0,3.2,-0.46,-1.52,1.0,2.0,-56.0,1,0,0,0,0,0,0,1,0
941,1.0,34.0,3.2,0.66,0.8,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
942,1.0,35.0,3.5,-1.41,-0.84,1.0,4.0,-52.0,1,0,0,0,0,0,0,1,0
943,1.0,29.0,3.4,-0.63,-1.38,1.0,1.0,-62.0,1,0,1,0,0,0,0,0,0
944,4.0,31.0,3.0,0.21,-0.34,1.0,2.0,-59.0,0,0,1,0,0,0,0,0,0
945,3.0,32.0,3.0,-0.45,-1.4,1.0,4.0,-60.0,1,0,0,1,0,0,0,0,0
946,1.0,31.0,3.3,-1.28,-1.62,1.0,3.0,-38.0,1,0,0,0,0,0,0,1,0
947,2.0,39.0,2.5,0.83,0.38,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
948,4.0,43.0,3.7,0.95,1.2,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
949,2.0,32.0,3.1,-0.11,-0.47,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
950,1.0,34.0,3.5,-0.51,-0.53,1.0,3.0,-49.0,1,0,0,0,0,0,0,1,0
951,3.0,40.0,2.8,0.41,0.49,1.0,2.0,-55.0,1,0,0,0,0,0,0,1,0
952,1.0,34.0,2.8,-0.26,-0.65,1.0,3.0,-59.0,0,0,0,0,0,0,1,0,0
953,4.0,36.0,3.2,-0.56,-1.04,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
954,3.0,32.5,3.2,-0.53,-0.34,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
955,3.0,32.0,2.9,0.24,0.36,2.0,2.0,-57.0,0,0,0,0,0,0,0,1,0
956,2.0,32.0,3.3,-0.65,-1.08,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
957,3.0,36.0,2.8,0.25,-0.57,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
958,3.0,34.0,3.1,0.07,0.15,1.0,5.0,-66.0,0,0,0,0,0,0,0,1,0
959,4.0,42.0,3.4,0.16,0.15,1.0,5.0,-60.0,1,0,0,0,0,0,0,1,0
960,3.0,35.0,3.6,0.92,0.4,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
961,2.0,31.0,3.2,0.28,0.66,1.0,5.0,-59.0,0,0,0,0,0,0,0,1,0
962,1.0,40.0,4.0,0.95,1.15,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
963,3.0,37.0,3.3,-1.23,-1.01,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
964,1.0,38.0,3.9,0.46,0.11,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
965,3.0,24.0,2.8,-1.1,-0.98,1.0,1.0,-52.0,1,0,0,1,0,0,0,0,0
966,3.0,27.0,2.4,-1.66,-1.07,1.0,2.0,-59.0,0,0,0,1,0,0,0,0,0
967,1.0,39.0,2.9,0.22,-0.26,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
968,2.0,29.0,3.2,-1.02,-1.01,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
969,4.0,34.0,3.2,-0.47,-0.79,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
970,3.0,33.0,3.3,0.05,0.06,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
971,1.0,40.0,3.7,0.14,-0.61,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
972,2.0,33.0,3.5,-0.05,-0.56,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
973,2.0,29.5,3.0,-1.64,-1.36,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
974,4.0,33.5,3.5,0.26,0.08,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
975,2.0,35.0,2.2,-0.65,-0.83,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
976,1.0,42.0,2.9,0.27,0.74,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
977,3.0,33.0,2.7,-1.23,-1.52,1.0,3.0,-25.0,0,0,0,0,0,0,0,1,0
978,3.0,24.0,3.2,-0.41,-0.85,1.0,5.0,-61.0,1,0,0,0,0,0,0,1,0
979,4.0,43.0,3.3,-0.84,-1.16,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
980,6.0,33.0,2.8,0.41,0.32,1.0,5.0,-63.0,0,0,0,0,0,0,0,1,0
981,4.0,36.5,3.1,1.52,1.44,1.0,5.0,-55.0,1,0,0,0,0,0,0,1,0
982,1.0,41.0,2.9,-0.39,-0.78,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
983,6.0,22.3,2.4,-0.1,0.18,1.0,2.0,-59.0,1,0,0,1,0,0,0,0,0
984,1.0,43.0,3.2,0.32,0.01,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
985,3.0,25.5,2.2,-2.14,-1.45,1.0,4.0,-60.0,1,0,0,1,0,0,0,0,0
986,1.0,39.0,3.7,1.31,1.56,1.0,4.0,-56.0,1,0,0,0,0,0,0,1,0
987,1.0,41.0,3.0,1.45,1.46,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
988,1.0,35.0,3.4,-1.31,-1.38,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
989,1.0,40.0,2.7,0.47,-0.38,2.0,4.0,-55.0,1,0,0,0,0,0,0,1,0
990,4.0,44.0,3.8,-0.96,-0.93,1.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
991,4.0,28.0,2.5,0.61,0.51,2.0,3.0,-41.0,0,0,0,0,0,0,0,1,0
992,4.0,26.0,2.9,-1.7,-2.14,1.0,2.0,-58.0,0,0,0,1,0,0,0,0,0
993,4.0,41.0,2.7,0.57,-0.36,2.0,2.0,-51.0,1,0,0,0,0,0,0,1,0
994,1.0,44.0,3.2,-0.36,-0.93,1.0,2.0,-64.0,0,0,0,0,0,0,0,1,0
995,4.0,42.0,3.4,0.99,0.39,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
996,5.0,47.0,3.7,0.1,-0.07,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
997,6.0,31.0,2.5,0.08,-0.4,1.0,1.0,-58.0,0,0,0,0,0,0,0,1,0
998,5.0,38.0,3.1,0.87,1.16,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
999,1.0,29.0,2.6,-1.01,-1.62,1.0,4.0,-62.0,1,0,0,1,0,0,0,0,0
1000,1.0,39.0,3.5,-1.03,-1.18,1.0,4.0,-36.0,1,0,0,0,0,0,0,1,0
1001,5.0,46.0,3.7,-0.98,-0.91,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1002,3.0,20.0,2.5,-2.58,-2.44,1.0,5.0,-61.0,0,0,0,1,0,0,0,0,0
1003,3.0,22.7,2.2,-1.17,-0.3,2.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1004,2.0,27.0,3.0,-0.52,-0.06,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1005,1.0,39.0,3.2,-1.41,-1.74,1.0,3.0,-63.0,0,0,0,0,0,0,0,1,0
1006,3.0,31.0,2.8,-0.79,-1.51,1.0,4.0,-66.0,1,0,0,0,1,0,0,0,0
1007,2.0,25.0,3.8,0.19,-0.2,2.0,3.0,-41.0,1,0,0,0,0,0,0,1,0
1008,1.0,36.0,2.7,-0.59,-2.09,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1009,3.0,35.0,2.3,-1.71,-0.54,2.0,4.0,-49.0,0,0,0,0,0,0,0,1,0
1010,2.0,31.0,3.0,-1.53,-0.79,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1011,3.0,26.5,3.8,0.35,0.58,1.0,1.0,-62.0,0,0,0,0,0,0,0,0,1
1012,1.0,35.0,3.2,-1.1,-1.43,1.0,4.0,-64.0,1,0,0,0,0,0,0,1,0
1013,3.0,33.0,3.3,-0.14,-0.72,1.0,4.0,-62.0,0,0,1,0,0,0,0,0,0
1014,1.0,41.0,3.2,0.09,0.82,1.0,5.0,-60.0,0,0,0,0,0,0,0,1,0
1015,2.0,30.5,3.7,-0.33,-0.3,1.0,3.0,-60.0,1,0,0,0,0,0,0,1,0
1016,3.0,39.0,2.5,1.7,1.52,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1017,3.0,38.0,3.1,-0.08,0.03,1.0,2.0,-61.0,0,0,0,0,0,0,0,1,0
1018,4.0,32.5,3.7,-1.26,-1.52,1.0,3.0,-67.0,0,0,0,1,0,0,0,0,0
1019,2.0,30.0,3.9,-0.15,0.13,1.0,3.0,-46.0,1,0,0,0,0,0,0,1,0
1020,3.0,42.0,2.2,-1.03,-0.95,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1021,6.0,18.0,3.5,0.95,0.98,1.0,1.0,-61.0,1,0,0,1,0,0,0,0,0
1022,3.0,34.0,2.8,0.52,0.4,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
