,Unnamed: 0,sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,c_charge_degree_F,c_charge_degree_M,risk_recid,prediction
4677,5466,1,25,0,0,0,0,1,1,1,0,0,0
4678,5468,0,36,1,0,0,0,13,1,1,0,1,1
4679,5469,1,21,1,0,0,0,1,1,1,0,1,1
4680,5470,1,26,0,0,0,0,10,1,1,0,1,1
4681,5471,1,26,0,0,0,3,10,1,0,1,1,1
4682,5472,1,45,0,0,0,0,0,0,1,0,0,0
4683,5473,1,47,0,0,0,0,1,0,0,1,1,0
4684,5478,1,31,1,0,0,0,2,0,1,0,0,0
4685,5479,1,21,1,0,0,0,0,1,1,0,1,1
4686,5480,0,28,1,1,0,0,1,1,0,1,0,1
4687,5481,1,29,0,1,0,1,9,1,1,0,1,1
4688,5482,1,28,1,0,0,0,2,0,1,0,0,0
4689,5483,0,25,0,0,0,0,1,1,0,1,0,1
4690,5484,1,22,1,0,0,0,0,1,1,0,0,1
4691,5485,0,21,1,0,0,0,0,0,1,0,1,1
4692,5486,1,48,0,0,0,0,0,1,1,0,1,0
4693,5487,1,25,1,0,0,1,4,1,1,0,1,1
4694,5488,1,37,1,0,0,0,7,0,1,0,1,1
4695,5489,1,31,0,0,0,0,5,1,1,0,1,1
4696,5490,1,56,0,0,0,0,0,0,0,1,0,0
4697,5491,1,24,1,0,0,0,0,0,0,1,0,0
4698,5492,1,30,1,0,0,0,15,1,1,0,1,1
4699,5493,1,47,0,0,0,0,5,0,0,1,0,0
4700,5494,1,66,0,0,0,0,2,0,0,1,0,0
4701,5495,1,51,1,0,0,0,21,1,1,0,1,1
4702,5497,1,76,0,0,0,0,0,0,1,0,0,0
4703,5498,0,28,0,0,0,0,3,1,1,0,1,1
4704,5499,1,35,1,0,0,0,1,0,0,1,0,0
4705,5500,1,44,0,0,0,0,6,1,1,0,0,0
4706,5502,1,38,0,1,0,1,7,1,1,0,1,1
4707,5503,1,24,1,0,0,0,0,0,1,0,1,0
4708,5505,1,36,0,0,0,0,0,0,1,0,0,0
4709,5506,1,20,0,0,0,0,0,1,1,0,1,1
4710,5507,1,21,1,0,0,1,0,1,1,0,0,1
4711,5508,1,27,1,0,0,0,7,1,1,0,1,1
4712,5509,1,28,1,0,1,0,18,1,1,0,1,1
4713,5510,1,52,0,0,0,0,0,1,0,1,0,0
4714,5511,1,39,0,0,0,0,16,1,1,0,1,1
4715,5512,1,19,1,0,0,0,0,1,1,0,0,1
4716,5514,1,40,1,0,0,0,2,0,1,0,0,0
4717,5515,1,30,0,0,0,0,5,1,1,0,1,1
4718,5516,1,28,0,0,0,0,0,1,1,0,0,0
4719,5517,1,27,0,0,0,0,0,0,0,1,0,0
4720,5518,1,23,0,0,0,0,3,1,1,0,1,1
4721,5520,1,25,1,0,0,0,7,0,1,0,1,1
4722,5523,0,24,1,0,0,0,0,0,1,0,0,0
4723,5524,1,44,0,0,0,0,0,0,1,0,1,0
4724,5525,1,44,1,0,0,0,0,0,1,0,0,0
4725,5526,0,23,1,0,0,0,0,0,0,1,1,0
4726,5527,0,31,0,0,0,1,2,1,1,0,1,1
4727,5528,1,27,1,0,0,1,0,0,1,0,0,0
4728,5529,0,26,0,0,0,0,1,1,1,0,1,1
4729,5530,1,57,1,0,0,0,16,1,0,1,1,1
4730,5531,1,55,0,0,0,0,0,0,1,0,0,0
4731,5533,0,36,0,0,0,0,7,1,1,0,1,1
4732,5535,1,30,1,0,0,0,18,1,0,1,1,1
4733,5536,1,34,1,0,0,0,0,1,1,0,1,0
4734,5537,1,24,1,0,0,0,1,0,1,0,0,1
4735,5538,1,21,0,0,0,0,0,1,1,0,1,1
4736,5539,1,42,1,0,0,0,7,0,1,0,0,0
4737,5540,0,34,0,0,0,0,12,1,1,0,1,1
4738,5541,1,30,0,0,0,0,3,0,0,1,0,0
4739,5542,1,40,0,0,0,0,6,0,1,0,0,0
4740,5545,1,30,0,0,0,0,13,1,1,0,1,1
4741,5547,1,31,0,0,0,0,3,1,0,1,0,0
4742,5549,1,27,0,0,0,0,1,0,0,1,0,0
4743,5550,1,22,0,0,0,1,0,1,1,0,0,1
4744,5551,1,37,1,0,0,0,3,0,0,1,0,0
4745,5552,1,25,1,0,0,0,1,0,1,0,0,0
4746,5553,1,45,0,0,0,0,2,0,1,0,0,0
4747,5554,1,22,0,0,0,0,1,1,1,0,0,1
4748,5555,1,31,0,0,0,0,1,0,1,0,1,0
4749,5556,1,23,1,0,0,0,0,0,1,0,1,0
4750,5557,1,21,1,0,0,0,0,0,1,0,0,1
4751,5558,1,28,1,0,0,0,6,1,0,1,1,1
4752,5559,1,35,1,0,0,0,0,0,1,0,0,0
4753,5560,1,29,1,0,1,1,4,1,1,0,0,1
4754,5561,1,23,1,0,0,0,2,1,1,0,0,1
4755,5562,1,28,1,0,0,0,7,1,1,0,1,1
4756,5563,0,34,0,0,0,0,0,1,0,1,1,0
4757,5564,0,32,0,0,0,0,5,0,1,0,0,0
4758,5566,1,25,1,0,0,0,2,0,1,0,0,1
4759,5567,1,34,0,0,1,0,15,0,1,0,1,1
4760,5568,1,47,1,0,0,0,4,1,1,0,0,0
4761,5570,0,30,1,0,0,0,4,0,1,0,1,1
4762,5571,1,22,0,0,0,0,0,1,0,1,0,0
4763,5573,0,47,1,0,0,0,7,1,1,0,1,1
4764,5574,1,37,0,0,0,0,3,0,1,0,1,0
4765,5575,1,37,1,0,0,0,8,0,0,1,1,1
4766,5576,1,26,1,0,0,0,7,1,1,0,1,1
4767,5577,0,31,0,0,0,0,0,0,0,1,0,0
4768,5578,1,20,0,0,0,3,0,1,1,0,0,1
4769,5579,1,22,1,0,0,0,0,1,1,0,1,1
4770,5580,1,33,1,0,0,1,14,1,1,0,1,1
4771,5581,1,30,1,0,0,0,1,0,0,1,0,0
4772,5582,1,27,0,0,0,0,5,1,1,0,1,1
4773,5583,1,24,1,0,0,0,2,1,0,1,1,0
4774,5584,0,20,0,0,0,0,1,0,0,1,0,1
4775,5585,1,29,1,0,0,0,0,0,0,1,0,0
4776,5586,1,24,0,0,0,0,0,0,1,0,0,0
4777,5589,0,36,1,0,0,0,1,0,1,0,0,0
4778,5590,1,23,1,0,0,0,0,1,0,1,0,0
4779,5591,1,21,1,0,0,1,1,1,1,0,1,1
4780,5592,1,29,1,0,0,0,6,1,1,0,1,1
4781,5593,1,25,0,1,4,0,10,1,1,0,1,1
4782,5594,0,22,0,0,0,0,1,0,1,0,0,1
4783,5595,1,29,1,0,0,0,4,0,0,1,1,1
4784,5596,0,26,1,0,0,0,0,0,0,1,1,0
4785,5597,0,50,0,0,0,0,7,1,0,1,0,0
4786,5598,1,32,1,0,0,0,1,0,1,0,0,0
4787,5599,1,45,0,0,0,0,0,0,1,0,0,0
4788,5600,1,30,1,0,0,0,1,0,1,0,0,0
4789,5601,1,25,1,0,0,0,0,0,1,0,1,0
4790,5602,0,44,0,0,0,0,10,1,1,0,1,1
4791,5603,1,58,1,0,0,0,0,1,1,0,0,0
4792,5604,1,24,1,0,0,0,5,0,1,0,1,1
4793,5605,1,20,1,0,1,0,1,1,1,0,1,1
4794,5606,1,29,0,0,0,0,0,1,0,1,0,0
4795,5607,1,21,0,0,0,0,1,0,1,0,1,1
4796,5611,1,29,1,0,1,0,17,1,1,0,1,1
4797,5612,1,30,1,0,0,0,0,1,1,0,0,0
4798,5613,1,55,1,0,0,0,8,1,1,0,0,1
4799,5617,1,30,1,0,0,0,13,1,1,0,1,1
4800,5618,1,24,1,0,0,3,4,1,1,0,1,1
4801,5620,1,45,0,0,0,0,0,1,1,0,1,0
4802,5621,1,26,1,0,0,0,2,0,0,1,1,0
4803,5622,0,42,0,0,0,0,0,0,0,1,0,0
4804,5623,1,34,1,0,0,0,1,0,0,1,0,0
4805,5624,1,21,1,0,0,0,0,1,0,1,0,0
4806,5625,0,69,0,0,0,0,2,0,0,1,0,0
4807,5626,1,24,0,0,0,1,5,1,1,0,1,1
4808,5627,1,45,1,0,0,0,1,0,0,1,0,0
4809,5629,1,25,1,0,3,1,8,1,0,1,1,1
4810,5630,1,52,1,0,0,0,2,0,0,1,0,0
4811,5631,1,30,0,0,0,0,0,0,1,0,0,0
4812,5632,0,26,0,0,0,0,0,0,0,1,0,0
4813,5633,1,34,0,0,0,0,0,1,1,0,0,0
4814,5636,1,38,1,0,0,0,2,1,0,1,0,0
4815,5638,1,23,1,0,2,2,4,1,1,0,1,1
4816,5639,1,30,0,0,0,0,0,0,0,1,0,0
4817,5642,0,22,1,0,0,0,0,0,1,0,1,1
4818,5643,1,35,1,0,0,0,6,0,1,0,0,1
4819,5644,1,24,1,0,0,0,0,1,1,0,1,0
4820,5645,1,35,1,0,0,0,1,0,0,1,1,0
4821,5646,1,25,1,0,0,0,2,0,1,0,1,1
4822,5647,1,58,0,0,0,0,3,0,0,1,0,0
4823,5648,1,27,1,0,0,0,7,1,1,0,0,1
4824,5649,1,24,1,0,0,1,6,1,1,0,1,1
4825,5650,1,33,0,0,0,0,2,0,0,1,0,0
4826,5651,1,44,0,0,0,0,4,0,1,0,0,0
4827,5652,1,30,1,0,0,0,3,0,1,0,1,0
4828,5653,0,39,0,0,0,0,2,0,1,0,0,0
4829,5654,1,28,0,0,0,0,0,0,1,0,0,0
4830,5655,1,34,1,0,0,0,1,0,1,0,0,0
4831,5657,1,23,1,0,0,0,0,0,1,0,0,0
4832,5658,1,29,0,0,0,1,11,1,1,0,1,1
4833,5659,1,31,1,0,0,0,0,0,0,1,0,0
4834,5660,1,38,0,0,0,0,1,0,1,0,0,0
4835,5661,1,30,1,0,0,0,14,1,1,0,1,1
4836,5662,1,21,0,0,0,0,2,1,1,0,0,1
4837,5663,1,44,1,0,0,0,0,0,1,0,0,0
4838,5664,1,52,1,0,0,0,0,0,1,0,0,0
4839,5665,1,30,1,0,0,0,6,1,1,0,1,1
4840,5666,1,31,1,0,0,0,9,1,1,0,1,1
4841,5667,0,21,1,0,1,0,2,0,1,0,1,1
4842,5668,1,77,0,0,0,0,1,0,0,1,0,0
4843,5669,1,61,0,0,0,0,4,0,1,0,1,0
4844,5670,0,41,1,0,0,0,0,0,0,1,0,0
4845,5671,0,24,0,0,0,0,0,0,0,1,1,0
4846,5672,0,34,1,0,0,0,5,0,1,0,0,0
4847,5674,1,27,0,0,0,0,1,0,1,0,0,0
4848,5675,1,25,1,0,0,2,6,1,0,1,1,1
4849,5676,1,30,1,0,0,0,1,0,1,0,0,0
4850,5677,1,59,0,0,0,0,0,0,1,0,0,0
4851,5678,1,55,0,0,0,0,1,1,1,0,0,0
4852,5680,1,32,0,0,0,0,0,1,1,0,1,0
4853,5681,1,53,1,0,0,0,5,0,0,1,0,0
4854,5682,1,50,0,0,0,0,1,0,0,1,0,0
4855,5683,1,26,0,0,0,0,1,1,1,0,0,0
4856,5684,1,21,0,0,0,1,2,1,1,0,1,1
4857,5685,1,36,1,0,0,0,7,1,1,0,1,1
4858,5686,1,35,1,0,0,0,16,1,1,0,1,1
4859,5687,0,25,0,0,0,0,0,0,0,1,0,0
4860,5688,0,31,0,0,0,0,2,0,0,1,1,0
4861,5689,0,26,1,0,0,0,1,0,1,0,1,0
4862,5690,1,25,0,0,0,0,0,0,0,1,0,0
4863,5691,1,32,1,0,0,0,0,0,0,1,0,0
4864,5692,1,40,0,0,0,0,5,0,1,0,0,0
4865,5693,1,35,1,0,0,0,0,0,1,0,0,0
4866,5694,1,27,1,0,0,0,2,0,1,0,0,0
4867,5695,1,33,1,0,0,0,12,1,1,0,1,1
4868,5696,1,36,0,0,0,0,1,0,1,0,0,0
4869,5697,1,30,0,0,0,0,2,0,1,0,0,0
4870,5698,1,30,1,0,0,0,0,0,1,0,0,0
4871,5699,1,41,1,0,0,0,19,0,1,0,1,1
4872,5701,0,29,0,0,0,0,0,0,1,0,1,0
4873,5703,1,25,0,0,0,0,0,0,1,0,1,0
4874,5704,1,50,0,0,0,0,0,0,1,0,0,0
4875,5705,1,35,0,0,0,0,4,0,1,0,0,0
4876,5706,1,37,1,1,0,0,17,1,1,0,1,1
4877,5707,1,43,1,0,0,0,4,1,1,0,0,0
4878,5708,1,29,0,0,0,0,12,1,0,1,1,1
4879,5709,0,61,0,0,0,0,0,0,1,0,0,0
4880,5710,0,22,1,0,0,0,4,1,1,0,1,1
4881,5711,1,27,0,0,0,0,2,1,1,0,0,1
4882,5714,0,34,1,0,0,0,1,0,0,1,0,0
4883,5715,1,24,0,0,0,0,0,0,1,0,1,0
4884,5717,0,20,1,0,0,1,0,1,0,1,1,1
4885,5718,1,30,1,0,0,0,0,0,0,1,0,0
4886,5719,0,43,1,0,0,0,0,0,0,1,0,0
4887,5720,1,51,0,0,0,0,4,1,1,0,0,0
4888,5721,1,37,0,0,0,0,9,0,1,0,1,1
4889,5722,1,42,1,1,0,0,7,1,1,0,1,1
4890,5723,0,29,0,0,0,0,1,0,1,0,0,0
4891,5725,0,24,0,0,0,0,0,0,0,1,1,0
4892,5726,1,36,0,0,0,0,12,0,1,0,0,1
4893,5727,1,39,0,0,0,0,0,1,1,0,0,0
4894,5728,1,32,1,0,0,0,2,0,0,1,1,0
4895,5730,1,38,1,0,0,0,0,0,0,1,0,0
4896,5731,0,27,1,0,0,0,8,0,1,0,1,1
4897,5733,0,30,0,0,0,0,0,1,1,0,1,0
4898,5734,0,43,0,0,0,0,0,1,0,1,0,0
4899,5735,1,30,1,6,0,0,8,1,0,1,1,1
4900,5737,0,26,0,0,0,0,1,0,0,1,0,0
4901,5738,1,37,0,0,0,0,3,0,1,0,0,0
4902,5739,1,25,0,0,0,0,5,1,1,0,1,1
4903,5740,1,65,0,0,0,0,1,1,1,0,0,0
4904,5741,1,52,0,0,0,0,0,1,1,0,1,0
4905,5743,1,29,0,0,0,0,1,0,1,0,0,0
4906,5744,1,32,0,0,0,0,3,0,1,0,1,0
4907,5745,1,36,0,0,0,0,0,1,0,1,0,0
4908,5747,1,21,0,0,0,0,1,0,1,0,0,1
4909,5748,1,47,0,0,0,0,13,1,0,1,0,1
4910,5749,0,36,1,0,0,0,4,0,1,0,0,0
4911,5750,0,25,1,0,0,0,6,1,1,0,1,1
4912,5751,1,32,0,0,0,0,4,1,0,1,0,0
4913,5752,1,43,0,0,0,0,1,0,1,0,0,0
4914,5753,1,27,1,0,0,0,2,0,1,0,1,0
4915,5754,1,26,1,0,0,0,8,1,0,1,0,1
4916,5755,1,21,1,0,0,0,1,0,1,0,0,1
4917,5756,1,34,0,0,0,0,0,0,0,1,0,0
4918,5757,1,46,0,0,0,0,1,0,0,1,0,0
4919,5759,1,38,0,0,0,0,3,0,0,1,0,0
4920,5760,1,41,1,0,0,0,7,0,1,0,1,0
4921,5761,1,25,0,0,0,0,7,1,1,0,1,1
4922,5762,1,21,0,0,0,0,1,0,1,0,0,1
4923,5763,0,74,0,0,0,0,0,0,0,1,0,0
4924,5764,1,41,0,0,0,0,5,1,0,1,0,0
4925,5766,0,27,0,0,0,0,0,0,0,1,0,0
4926,5767,1,30,1,0,1,0,1,0,0,1,0,0
4927,5768,0,33,0,0,0,0,3,1,1,0,1,0
4928,5769,1,24,0,0,0,0,2,0,0,1,0,0
4929,5770,1,52,0,0,0,0,0,0,1,0,0,0
4930,5771,0,29,0,0,0,0,0,0,0,1,1,0
4931,5772,0,42,0,0,0,0,0,1,1,0,0,0
4932,5773,0,30,0,0,0,1,1,0,1,0,0,0
4933,5774,1,33,1,0,0,0,0,0,1,0,1,0
4934,5775,1,38,0,0,0,0,1,0,1,0,0,0
4935,5776,1,21,1,0,0,1,2,1,1,0,1,1
4936,5777,0,41,0,0,0,0,9,1,0,1,0,0
4937,5778,0,28,1,0,0,0,5,0,0,1,1,1
4938,5780,0,52,1,0,0,0,3,0,1,0,0,0
4939,5781,1,21,0,0,0,3,1,0,1,0,1,1
4940,5782,0,22,0,0,0,0,1,0,1,0,1,1
4941,5783,1,32,0,0,0,0,3,0,1,0,0,0
4942,5784,1,25,1,0,0,0,0,1,1,0,0,0
4943,5785,0,27,1,0,0,0,0,0,0,1,0,0
4944,5786,1,35,0,0,0,0,0,0,1,0,0,0
4945,5787,1,40,1,0,0,0,2,0,0,1,0,0
4946,5788,0,29,0,0,0,0,0,0,1,0,0,0
4947,5789,1,24,1,0,0,2,2,1,0,1,1,1
4948,5790,1,24,1,5,1,0,10,1,1,0,1,1
4949,5791,1,36,0,0,1,0,26,1,1,0,1,1
4950,5793,1,26,0,0,0,0,5,0,1,0,0,1
4951,5794,1,50,0,0,0,0,1,0,1,0,0,0
4952,5795,1,21,1,0,0,0,1,1,1,0,1,1
4953,5796,1,51,0,0,0,0,0,0,0,1,0,0
4954,5797,1,24,1,0,0,2,2,1,1,0,1,1
4955,5799,1,29,1,0,0,0,3,0,0,1,0,0
4956,5800,0,25,0,0,0,0,0,0,0,1,0,0
4957,5801,1,38,1,0,0,0,0,1,1,0,0,0
4958,5802,1,46,0,0,0,0,1,0,1,0,0,0
4959,5803,1,33,1,0,0,2,9,1,0,1,1,1
4960,5804,1,31,0,0,1,0,19,1,1,0,1,1
4961,5805,1,21,0,0,0,0,0,0,0,1,0,0
4962,5806,1,60,0,0,0,0,1,1,0,1,0,0
4963,5807,0,39,1,0,0,0,3,1,1,0,1,0
4964,5810,1,35,1,0,0,0,4,0,1,0,0,0
4965,5811,1,49,0,0,0,0,12,1,1,0,0,1
4966,5812,1,26,0,0,0,0,1,0,0,1,0,0
4967,5813,1,27,0,0,0,0,0,0,0,1,1,0
4968,5814,1,22,1,0,1,3,2,0,1,0,1,1
4969,5815,0,29,1,0,0,0,0,1,1,0,0,0
4970,5816,1,31,1,0,0,0,0,0,0,1,1,0
4971,5817,1,31,0,0,0,0,5,1,1,0,1,1
4972,5818,0,29,0,0,0,0,0,0,1,0,0,0
4973,5819,0,65,0,0,0,0,0,0,1,0,0,0
4974,5820,0,34,0,0,0,0,1,0,0,1,0,0
4975,5821,1,24,0,0,0,2,6,0,1,0,1,1
4976,5822,1,46,1,0,0,0,0,0,0,1,0,0
4977,5824,1,20,1,0,0,0,0,1,1,0,0,1
4978,5825,1,29,1,0,0,0,16,1,1,0,1,1
4979,5826,1,29,1,0,0,0,7,0,1,0,0,1
4980,5827,0,56,0,0,0,0,3,0,1,0,0,0
4981,5828,1,21,1,0,0,0,0,0,1,0,0,1
4982,5829,1,40,1,0,0,0,0,1,1,0,1,0
4983,5830,1,22,1,0,0,0,2,1,0,1,1,1
4984,5831,1,39,0,0,0,0,0,0,0,1,0,0
4985,5832,1,22,1,0,1,0,1,1,1,0,1,1
4986,5833,0,27,0,0,0,0,5,1,1,0,1,1
4987,5834,1,36,0,0,0,0,1,0,1,0,0,0
4988,5835,1,30,1,0,0,0,0,0,1,0,0,0
4989,5837,1,36,1,0,0,0,0,0,0,1,1,0
4990,5839,1,32,1,0,0,0,0,0,1,0,0,0
4991,5840,0,34,1,0,0,0,5,1,1,0,1,1
4992,5841,1,23,0,0,0,0,0,0,0,1,0,0
4993,5842,1,52,0,0,0,0,0,0,0,1,0,0
4994,5843,1,20,0,0,1,1,1,1,1,0,1,1
4995,5844,1,38,1,0,0,0,5,0,0,1,0,0
4996,5845,1,46,0,0,0,0,0,0,0,1,0,0
4997,5846,1,27,1,0,0,0,0,1,1,0,0,0
4998,5847,1,20,1,0,0,0,2,1,1,0,0,1
4999,5849,0,29,0,0,0,0,1,1,1,0,0,0
5000,5850,0,35,1,0,0,0,7,1,1,0,0,1
5001,5851,1,37,0,0,0,0,1,1,0,1,0,0
5002,5852,1,63,0,0,0,0,0,0,1,0,0,0
5003,5854,1,27,1,0,0,0,1,1,1,0,0,0
5004,5855,1,27,1,0,0,0,0,0,1,0,1,0
5005,5856,1,24,1,0,0,0,2,1,0,1,1,0
5006,5857,1,30,0,0,0,0,1,1,1,0,0,0
5007,5859,1,25,0,0,0,0,4,1,1,0,1,1
5008,5861,1,27,1,0,0,0,0,0,0,1,0,0
5009,5862,0,48,1,0,0,0,0,0,0,1,1,0
5010,5863,0,26,1,0,0,0,1,0,0,1,0,0
5011,5864,1,58,0,0,0,0,0,0,1,0,0,0
5012,5865,1,23,0,0,0,2,1,1,1,0,1,1
5013,5866,1,22,0,0,1,1,3,1,0,1,0,1
5014,5868,1,41,1,0,0,0,0,0,1,0,0,0
5015,5869,1,21,1,0,0,0,0,0,1,0,1,1
5016,5871,1,26,0,0,0,0,0,0,0,1,0,0
5017,5872,0,39,1,0,0,0,3,0,0,1,1,0
5018,5874,1,46,0,0,0,0,0,0,0,1,0,0
5019,5877,1,33,0,0,1,0,7,1,1,0,1,1
5020,5878,1,36,1,0,0,0,2,1,1,0,0,0
5021,5879,1,20,0,0,1,0,1,1,1,0,1,1
5022,5880,1,32,0,0,0,0,0,0,0,1,0,0
5023,5881,1,38,1,0,0,0,17,1,0,1,0,1
5024,5882,1,64,0,0,0,0,1,0,0,1,0,0
5025,5883,1,22,1,0,0,0,1,1,1,0,1,1
5026,5884,1,69,0,0,0,0,0,1,0,1,0,0
5027,5885,1,26,1,0,0,0,2,0,1,0,0,1
5028,5886,0,27,1,0,0,0,1,1,0,1,1,0
5029,5888,1,22,1,0,0,0,2,0,1,0,1,1
5030,5889,0,43,0,0,0,0,0,0,1,0,0,0
5031,5892,0,55,0,0,0,0,0,0,0,1,0,0
5032,5893,1,34,0,0,0,0,0,0,0,1,0,0
5033,5894,1,20,1,0,0,2,1,0,1,0,0,1
5034,5895,1,22,1,0,0,0,1,1,0,1,1,0
5035,5897,1,33,0,0,0,0,9,1,1,0,1,1
5036,5898,1,55,0,0,0,0,7,0,1,0,1,0
5037,5899,1,22,1,0,0,0,1,0,1,0,1,1
5038,5900,1,55,1,0,0,0,1,0,1,0,0,0
5039,5901,0,43,0,0,0,0,0,1,1,0,0,0
5040,5902,1,21,1,0,0,3,0,1,1,0,1,1
5041,5904,1,23,1,0,0,0,0,0,1,0,0,0
5042,5905,0,28,0,0,0,0,1,0,0,1,1,0
5043,5906,1,45,0,0,0,0,0,0,1,0,0,0
5044,5907,1,39,1,0,0,0,1,0,1,0,0,0
5045,5908,1,79,0,0,0,0,1,0,0,1,0,0
5046,5909,1,48,0,0,0,0,1,0,1,0,0,0
5047,5910,1,20,0,0,2,1,2,1,1,0,1,1
5048,5911,1,31,1,1,0,0,5,0,0,1,1,1
5049,5912,1,30,0,0,1,0,4,1,0,1,1,0
5050,5913,1,32,1,0,0,0,5,1,1,0,0,1
5051,5914,1,56,0,0,0,0,1,0,0,1,0,0
5052,5916,1,43,1,0,0,0,2,0,0,1,0,0
5053,5917,1,20,0,0,0,2,0,0,1,0,0,1
5054,5918,1,27,1,0,0,0,21,1,1,0,1,1
5055,5919,1,41,1,0,0,0,0,0,0,1,1,0
5056,5920,1,24,0,0,0,0,1,0,1,0,0,0
5057,5921,1,43,1,0,0,0,3,1,0,1,0,0
5058,5922,0,33,1,0,0,0,1,0,1,0,0,0
5059,5923,1,22,1,0,0,0,0,0,1,0,0,0
5060,5924,1,34,1,0,0,0,3,0,1,0,0,0
5061,5925,1,36,0,0,0,0,0,0,0,1,0,0
5062,5926,1,69,0,0,0,0,0,0,1,0,1,0
5063,5927,1,32,0,0,0,0,5,1,1,0,1,1
5064,5928,1,22,1,0,0,0,1,1,1,0,1,1
5065,5929,1,46,0,0,0,0,0,0,1,0,1,0
5066,5930,1,34,0,0,0,0,1,0,0,1,1,0
5067,5931,0,32,0,0,0,0,0,0,0,1,0,0
5068,5932,1,39,1,0,0,0,0,0,0,1,0,0
5069,5933,1,25,1,0,0,1,6,1,0,1,1,1
5070,5934,0,21,0,0,0,1,0,1,0,1,0,1
5071,5935,1,63,1,0,0,0,9,1,1,0,1,1
5072,5936,1,24,0,0,0,0,8,1,1,0,0,1
5073,5937,1,29,0,0,0,0,2,0,0,1,1,0
5074,5938,1,20,1,0,3,0,3,1,1,0,1,1
5075,5939,0,40,0,0,0,0,0,0,0,1,1,0
5076,5940,1,30,1,0,0,0,7,1,1,0,1,1
5077,5942,1,50,0,0,0,0,5,0,1,0,1,0
5078,5943,1,37,1,0,0,0,4,1,0,1,1,0
5079,5944,1,34,1,0,0,0,1,0,1,0,1,0
5080,5945,0,35,0,0,0,0,0,0,1,0,0,0
5081,5946,0,31,1,0,0,0,1,1,0,1,0,0
5082,5947,1,23,0,0,0,1,10,0,1,0,1,1
5083,5948,1,22,0,0,0,0,0,1,1,0,0,0
5084,5949,1,37,0,0,0,0,2,1,1,0,0,0
5085,5950,1,20,0,0,0,0,0,0,1,0,0,0
5086,5952,1,26,0,0,0,0,2,0,1,0,1,0
5087,5953,1,34,1,0,0,0,12,1,1,0,1,1
5088,5954,1,59,0,0,0,0,2,1,0,1,0,0
5089,5956,1,37,0,0,0,0,2,0,0,1,0,0
5090,5957,1,38,0,0,0,0,0,1,1,0,0,0
5091,5958,1,45,0,0,0,0,1,1,1,0,0,0
5092,5959,1,22,1,0,0,0,1,0,1,0,1,1
5093,5960,1,24,1,0,0,1,3,1,1,0,1,1
5094,5961,1,25,1,0,0,0,5,0,1,0,1,1
5095,5962,1,24,1,0,0,0,6,1,1,0,1,1
5096,5964,1,20,1,0,0,0,1,1,0,1,0,1
5097,5966,0,32,0,0,0,0,2,1,1,0,0,0
5098,5968,1,49,1,0,0,0,3,1,1,0,1,0
5099,5970,1,31,0,0,0,0,11,1,1,0,1,1
5100,5971,1,58,0,0,0,0,7,1,1,0,1,0
5101,5972,1,50,0,0,0,0,2,0,0,1,0,0
5102,5973,1,26,1,0,1,1,11,1,1,0,1,1
5103,5974,1,20,1,1,0,0,1,0,1,0,1,1
5104,5976,1,51,0,0,0,0,1,1,0,1,0,0
5105,5977,1,30,1,0,0,0,2,0,0,1,0,0
5106,5978,1,39,0,0,0,0,0,0,0,1,0,0
5107,5980,1,26,1,0,0,0,2,0,1,0,1,1
5108,5982,1,20,0,0,0,0,0,0,0,1,1,0
5109,5984,0,26,0,0,0,0,0,0,1,0,1,0
5110,5985,1,26,1,0,0,0,5,0,1,0,0,1
5111,5986,1,20,0,0,0,2,0,0,1,0,0,1
5112,5987,1,28,1,0,0,0,0,1,1,0,0,0
5113,5988,1,23,1,0,1,2,1,1,0,1,0,1
5114,5989,0,21,1,0,0,0,0,0,0,1,1,0
5115,5990,1,25,0,0,0,0,0,1,1,0,1,0
5116,5991,1,30,0,0,0,0,0,0,1,0,0,0
5117,5992,1,21,0,0,2,7,2,1,1,0,1,1
5118,5993,1,20,0,1,0,0,1,1,1,0,1,1
5119,5994,1,24,0,0,0,0,5,1,1,0,1,1
5120,5995,1,35,1,0,0,0,22,1,1,0,1,1
5121,5996,0,27,0,0,0,0,0,1,1,0,0,0
5122,5997,1,50,0,0,0,0,2,1,1,0,0,0
5123,5998,1,25,1,0,0,0,5,0,0,1,1,1
5124,6000,1,31,1,1,1,1,12,1,0,1,1,1
5125,6001,1,26,1,0,0,0,0,0,1,0,1,0
5126,6002,1,22,1,0,0,0,0,0,1,0,0,0
5127,6003,1,29,1,0,0,0,0,0,1,0,0,0
5128,6004,1,33,0,0,0,0,2,1,1,0,0,0
5129,6005,1,52,0,0,0,0,1,0,1,0,0,0
5130,6006,1,37,0,0,0,0,0,1,0,1,0,0
5131,6007,1,21,1,0,0,0,0,0,1,0,1,1
5132,6008,1,21,0,0,0,0,1,0,1,0,1,1
5133,6009,0,20,0,0,0,0,0,1,1,0,1,1
5134,6010,1,43,0,0,0,0,1,1,0,1,0,0
5135,6011,1,30,0,0,0,0,1,1,1,0,0,0
5136,6012,0,33,1,0,0,0,3,1,0,1,0,0
5137,6013,1,24,1,0,0,0,3,0,1,0,1,1
5138,6014,0,52,0,0,0,0,0,1,0,1,0,0
5139,6015,0,30,1,0,0,0,11,1,1,0,1,1
